activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,applicant_ethnicity_4,applicant_ethnicity_5,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,co_applicant_ethnicity_4,co_applicant_ethnicity_5,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,co_applicant_age,applicant_age_above_62,co_applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus_1,aus_2,aus_3,aus_4,aus_5,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,dti_bucket,decisioned,loan_purpose_label,action_taken_label,ltv,ltv_bucket
2024,549300SHE1JTCOWBP090,24660,NC,37151,37151030504,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,3,0,2,1,2,1,2,1,2,65000,38.71,,,3,,,,,,,,2.0,2,2,2,2,155000.0,2,1,1,1,1,,92.0,<20%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,4,,,,5871,7.48,80700,84.0,1728,2595,27,<20%,True,Home Improvement,Application Denied,41.935483870967744,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37111,37111970400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,3,0,2,1,2,2,2,1,2,35000,78.862,,,3,,,,,,,,2.0,2,2,2,2,235000.0,1,1,3,5,1,,39.0,50%-60%,3,10,2,,,,,5,,,,,2,4,1,5.0,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,,1,1,6,,,,,1,3.0,,,2569,29.12,71500,72.0,547,1071,52,50%-60%,True,Home Improvement,Application Denied,14.893617021276595,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37111,37111970400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,3,0,2,1,2,2,2,1,2,25000,76.734,,,3,,,,,,,,2.0,2,2,2,2,235000.0,1,1,3,5,1,,52.0,37,3,10,2,,,,,5,,,,,2,4,1,5.0,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,,1,1,6,,,,,3,,,,2569,29.12,71500,72.0,547,1071,52,36%-49%,True,Home Improvement,Application Denied,10.638297872340425,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37101,37101040208,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,31,2,2,1,2,65000,94.192,,,3,,,,,,,,2.0,2,2,2,2,365000.0,1,2,3,5,1,,117.0,48,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,25-34,9999,No,,1,1,6,,,,,1,3.0,4.0,,4567,37.49,122300,98.0,1319,1427,17,36%-49%,True,Refinancing,Application Denied,17.80821917808219,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37119,37119005925,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,4,2,2,1,2,125000,,,,3,,,,,,,,2.0,2,2,2,2,,1,1,3,5,1,,81.0,,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,3254,54.55,100300,133.0,761,949,15,Missing,False,Other Purpose,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,16740,NC,37179,37179020315,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,4,2,2,1,2,55000,43.273,,,3,,,,,,,,2.0,2,2,2,2,285000.0,1,1,3,5,1,,21.0,>60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,1,,,,5250,22.08,100300,147.0,1480,1612,22,>60%,True,Other Purpose,Application Denied,19.298245614035086,<=60%
2024,549300SHE1JTCOWBP090,40580,NC,37127,37127010601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,3,0,2,1,31,1,2,1,2,185000,97.297,,,3,,,,,,,,2.0,2,2,2,2,185000.0,1,1,3,5,1,,60.0,>60%,3,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,1,4.0,,,2578,61.79,68500,73.0,513,943,37,>60%,True,Refinancing,Application Denied,100.0,90%-100%
2024,549300SHE1JTCOWBP090,16740,NC,37179,37179021005,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,4,2,2,1,2,35000,67.148,,,3,,,,,,,,2.0,2,2,2,2,475000.0,1,1,3,5,1,,62.0,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,1,,,,4891,24.06,100300,87.0,1580,2011,31,50%-60%,True,Other Purpose,Application Denied,7.368421052631578,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183052401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,4,2,2,1,1,25000,66.154,,,3,,,,,,,,2.0,2,2,2,2,395000.0,1,3,3,5,1,,100.0,>60%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,1,4.0,,,6315,29.31,122300,103.0,569,728,15,>60%,True,Other Purpose,Application Denied,6.329113924050633,<=60%
2024,549300SHE1JTCOWBP090,11700,NC,37021,37021002000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,1,45000,29.345,7.25,,3,,,,,,,,1.0,2,2,2,2,355000.0,1,3,3,5,1,,77.0,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,7131,34.47,87000,82.0,1433,2738,36,36%-49%,True,Home Improvement,Loan Originated,12.676056338028168,<=60%
2024,549300SHE1JTCOWBP090,25860,NC,37035,37035011702,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,65000,46.934,7.25,-0.29,2,,,,,,,,1.0,2,2,2,2,295000.0,1,1,3,5,1,,160.0,36,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,7200,22.11,78100,126.0,2248,2946,31,36%-49%,True,Refinancing,Loan Originated,22.033898305084744,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183053722,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,305000,74.349,7.25,-0.32,2,,,,,,,,1.0,2,2,2,2,705000.0,1,1,3,5,1,,322.0,20%-<30%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4958,15.87,122300,135.0,1438,1732,34,20%-<30%,True,Home Improvement,Loan Originated,43.262411347517734,<=60%
2024,549300SHE1JTCOWBP090,27340,NC,37133,37133001303,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,15000,40.889,,,3,,,,,,,,2.0,2,2,2,2,225000.0,1,1,3,5,1,,66.0,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,1,3.0,,,2431,44.14,76200,145.0,676,892,43,50%-60%,True,Home Improvement,Application Denied,6.666666666666667,<=60%
2024,549300SHE1JTCOWBP090,49180,NC,37067,37067002807,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,3,0,2,1,31,2,2,1,2,15000,29.412,,,3,,,,,,,,2.0,2,2,2,2,175000.0,1,1,3,5,1,,112.0,30%-<36%,3,3,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,55-64,55-64,No,Yes,1,1,6,,,,,3,,,,4889,37.51,81900,93.0,2002,2465,47,30%-<36%,True,Refinancing,Application Denied,8.571428571428571,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37101,37101040103,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,65000,72.551,,,3,,,,,,,,2.0,2,2,2,2,325000.0,1,1,3,5,1,,165.0,20%-<30%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,3,,,,2223,24.61,122300,50.0,678,881,26,20%-<30%,True,Other Purpose,Application Denied,20.0,<=60%
2024,549300SHE1JTCOWBP090,15500,NC,37001,37001021207,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Male,3,0,2,1,2,2,2,1,2,45000,69.111,,,3,,,,,,,,2.0,2,2,2,2,455000.0,1,1,3,5,1,,4290.0,<20%,3,10,3,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,3,,,,3498,27.87,77900,68.0,1039,1474,50,<20%,True,Home Improvement,Application Denied,9.89010989010989,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183054215,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,2,2,2,1,2,75000,72.321,,,3,,,,,,,,2.0,2,2,2,2,565000.0,1,1,3,5,1,,115.0,>60%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,1,,,,4978,44.98,122300,98.0,1235,1558,16,>60%,True,Home Improvement,Application Denied,13.274336283185843,<=60%
2024,549300SHE1JTCOWBP090,15500,NC,37001,37001020901,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Joint,1,0,2,1,2,2,2,1,2,45000,41.919,7.25,-0.37,2,,,,,,,,1.0,2,2,2,2,335000.0,1,1,3,5,1,,129.0,36,3,3,3,,,,,3,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3871,48.33,77900,112.0,1059,1526,42,36%-49%,True,Home Improvement,Loan Originated,13.432835820895523,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37119,37119005305,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,4,1,2,1,2,105000,45.455,,,3,,,,,,,,2.0,2,2,2,2,225000.0,1,1,3,5,1,,65.0,>60%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,1,3.0,,,4528,96.4,100300,64.0,745,1413,48,>60%,True,Other Purpose,Application Denied,46.666666666666664,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37117,37117970500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,5000,53.421,,,3,,,,,,,,2.0,2,2,2,2,175000.0,1,1,3,5,1,,62.0,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,3,,,,5272,25.42,71500,103.0,1319,2318,39,30%-<36%,True,Other Purpose,Application Denied,2.857142857142857,<=60%
2024,549300SHE1JTCOWBP090,27340,NC,37133,37133000206,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Race Not Available,Female,3,0,2,1,2,2,2,1,2,15000,81.398,,,3,,,,,,,,2.0,2,2,2,2,235000.0,2,1,1,1,1,,63.0,49,3,10,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,1,4.0,,,4000,26.53,76200,152.0,794,1448,16,36%-49%,True,Home Improvement,Application Denied,6.382978723404255,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183053611,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,31,2,2,1,2,225000,63.769,7.25,-0.32,2,,,,,,,,1.0,2,2,2,2,765000.0,1,1,3,5,1,,245.0,42,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,6852,68.18,122300,139.0,1829,2336,15,36%-49%,True,Refinancing,Loan Originated,29.411764705882355,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37119,37119005528,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,75000,45.344,7.25,-0.4,2,,,,,,,,2.0,2,2,2,2,435000.0,1,1,3,5,1,,127.0,36,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,4253,69.88,100300,110.0,899,1339,26,36%-49%,True,Home Improvement,Loan Originated,17.24137931034483,<=60%
2024,549300SHE1JTCOWBP090,24660,NC,37081,37081015602,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,2,2,2,1,2,45000,41.933,7.25,-0.37,2,,,,,,,,1.0,2,2,2,2,565000.0,1,1,3,5,1,,104.0,41,3,3,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,2,2,2,55-64,65-74,No,Yes,1,1,6,,,,,10,,,,6245,31.96,80700,133.0,1882,2200,24,36%-49%,True,Home Improvement,Loan Originated,7.964601769911504,<=60%
2024,549300SHE1JTCOWBP090,24660,NC,37151,37151030301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,4,0,2,1,2,2,2,1,1,25000,,,,3,,,,,,,,1.0,2,2,2,2,,1,3,3,5,1,,94.0,,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,6559,52.08,80700,70.0,1377,2054,32,Missing,False,Home Improvement,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,24780,NC,37147,37147000604,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,2 or more minority races,Male,4,0,2,1,2,2,2,1,2,85000,,,,3,,,,,,,,2.0,2,2,2,2,,1,1,3,5,1,,75.0,,9,9,2,,,,,5,,,,,2,4,1,3.0,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,5088,63.23,84700,107.0,1132,2002,12,Missing,False,Home Improvement,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,99999,NC,37083,37083930501,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,4,2,2,1,2,45000,87.426,7.25,-0.29,2,,,,,,,,1.0,2,2,2,2,215000.0,1,1,3,5,1,,131.0,47,3,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,3813,59.01,71500,70.0,964,1797,38,36%-49%,True,Other Purpose,Loan Originated,20.930232558139537,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37143,37143920201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,2,2,1,2,95000,65.449,,,3,,,,,,,,2.0,2,2,2,2,275000.0,1,1,3,5,1,,158.0,48,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,1,3.0,,,2654,36.51,71500,103.0,751,1304,50,36%-49%,True,Refinancing,Application Denied,34.54545454545455,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37045,37045951503,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,1,2,1,2,55000,25.0,,,3,,,,,,,,2.0,2,2,2,2,205000.0,1,1,3,5,1,,19.0,>60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,1,,,,2453,21.28,71500,106.0,586,926,29,>60%,True,Home Improvement,Application Denied,26.82926829268293,<=60%
2024,549300SHE1JTCOWBP090,20500,NC,37063,37063002020,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,1,2,1,2,225000,38.173,7.25,-0.4,2,,,,,,,,2.0,2,2,2,2,585000.0,1,1,3,5,1,,440.0,<20%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,8403,42.68,106500,189.0,3023,3231,15,<20%,True,Home Improvement,Loan Originated,38.46153846153847,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37179,37179020206,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,45000,75.867,7.25,-0.4,2,,,,,,,,2.0,2,2,2,2,295000.0,1,1,3,5,1,,105.0,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,4017,10.38,100300,104.0,1509,1756,30,20%-<30%,True,Home Improvement,Loan Originated,15.254237288135593,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37109,37109071102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Male,1,0,2,1,4,2,2,1,2,95000,74.079,7.25,-0.4,2,,,,,,,,2.0,2,2,2,2,475000.0,1,1,3,5,1,,180.0,40,3,10,1,2.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,6689,12.83,100300,129.0,2424,2768,17,36%-49%,True,Other Purpose,Loan Originated,20.0,<=60%
2024,549300SHE1JTCOWBP090,24660,NC,37081,37081016103,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,15000,67.485,,,3,,,,,,,,2.0,2,2,2,2,165000.0,1,1,3,5,1,,57.0,>60%,3,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,45-54,Yes,No,1,1,6,,,,,1,,,,5299,58.35,80700,105.0,923,1646,40,>60%,True,Other Purpose,Application Denied,9.090909090909092,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37167,37167930802,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,55000,62.3,7.25,-0.29,2,,,,,,,,1.0,2,2,2,2,505000.0,1,1,3,5,1,,148.0,20%-<30%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,4746,13.27,71500,140.0,1310,1789,33,20%-<30%,True,Other Purpose,Loan Originated,10.891089108910892,<=60%
2024,549300SHE1JTCOWBP090,11700,NC,37021,37021003202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,2,2,2,1,2,65000,89.994,7.25,-0.29,2,,,,,,,,1.0,2,2,2,2,965000.0,1,1,3,5,1,,181.0,41,3,3,2,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,6,,,,,10,,,,4846,13.5,87000,151.0,1366,1855,28,36%-49%,True,Home Improvement,Loan Originated,6.7357512953367875,<=60%
2024,549300SHE1JTCOWBP090,24660,NC,37081,37081015901,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,65000,77.917,,,3,,,,,,,,2.0,2,2,2,2,715000.0,1,1,3,5,1,,76.0,>60%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,3,,,,6175,15.81,80700,165.0,1613,1987,25,>60%,True,Other Purpose,Application Denied,9.090909090909092,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37189,37189920703,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,1,2,55000,10.326,7.25,-0.32,2,,,,,,,,1.0,2,2,2,2,485000.0,1,1,3,5,1,,185.0,<20%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5895,15.79,71500,127.0,1959,2897,33,<20%,True,Refinancing,Loan Originated,11.34020618556701,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37109,37109071102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,255000,80.669,,,3,,,,,,,,2.0,2,2,2,2,605000.0,1,1,3,5,1,,104.0,>60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,1,,,,6689,12.83,100300,129.0,2424,2768,17,>60%,True,Home Improvement,Application Denied,42.14876033057851,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37179,37179020317,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,2,2,1,2,255000,85.07,,,3,,,,,,,,2.0,2,2,2,2,425000.0,1,1,3,5,1,,175.0,>60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,1,,,,6772,38.23,100300,136.0,1932,2131,15,>60%,True,Home Purchase,Application Denied,60.0,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183053109,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,1,2,1,2,505000,58.824,,,3,,,,,,,,2.0,2,2,2,2,855000.0,1,1,3,5,1,,53.0,>60%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,1,,,,10138,23.52,122300,112.0,2296,2879,17,>60%,True,Home Improvement,Application Denied,59.06432748538012,<=60%
2024,549300SHE1JTCOWBP090,20500,NC,37063,37063001711,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,35000,82.274,,,3,,,,,,,,2.0,2,2,2,2,335000.0,1,1,3,5,1,,74.0,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,1,,,,4748,74.24,106500,50.0,503,1203,33,50%-60%,True,Other Purpose,Application Denied,10.44776119402985,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37039,37039930300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Male,3,0,2,1,1,1,2,1,2,15000,83.333,,,3,,,,,,,,2.0,2,2,2,2,15000.0,1,2,3,5,1,,120.0,<20%,9,10,2,14.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,3,,,,2333,10.67,71500,105.0,974,1843,32,<20%,True,Home Purchase,Application Denied,100.0,90%-100%
2024,549300SHE1JTCOWBP090,24140,NC,37191,37191000303,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,105000,71.493,7.25,-0.29,2,,,,,,,,1.0,2,2,2,2,235000.0,1,1,3,5,1,,199.0,30%-<36%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,55-64,No,Yes,1,1,6,,,,,10,,,,6762,34.95,70700,130.0,1941,2489,22,30%-<36%,True,Refinancing,Loan Originated,44.680851063829785,<=60%
2024,549300SHE1JTCOWBP090,24660,NC,37081,37081011905,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,4,0,2,1,4,2,2,1,2,35000,,,,3,,,,,,,,1.0,2,2,2,2,,1,1,3,5,1,,60.0,,9,9,14,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,4781,82.72,80700,64.0,1017,1754,37,Missing,False,Other Purpose,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,99999,NC,37167,37167930500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,65000,74.243,,,3,,,,,,,,2.0,2,2,2,2,215000.0,1,1,3,5,1,,28.0,>60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,1,,,,3478,26.91,71500,104.0,867,1703,65,>60%,True,Home Improvement,Application Denied,30.23255813953488,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37097,37097060100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,55000,83.648,7.25,-0.37,2,,,,,,,,1.0,2,2,2,2,275000.0,1,1,3,5,1,,173.0,30%-<36%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,5926,43.2,100300,71.0,1472,2476,51,30%-<36%,True,Home Improvement,Loan Originated,20.0,<=60%
